date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:53:15	617/617	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jun%202019%2010:53:16%20GMT	https://ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-regular-400.eot	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-regular-400.eot	(from http://ggprem.com/template/assets/styles/css/fontawesome.min.css)
13:53:15	617/617	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jun%202019%2010:53:16%20GMT	http://ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-regular-400.eot?	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-regular-400d41d.eot	(from http://ggprem.com/template/assets/styles/css/fontawesome.min.css)
13:53:15	617/617	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jun%202019%2010:53:17%20GMT	https://ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-regular-400.eot	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-regular-400.eot	(from http://ggprem.com/template/assets/styles/css/fontawesome.min.css)
13:53:15	617/617	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jun%202019%2010:53:17%20GMT	http://ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-regular-400.woff	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-regular-400.woff	(from http://ggprem.com/template/assets/styles/css/fontawesome.min.css)
13:53:16	617/617	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jun%202019%2010:53:17%20GMT	https://ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-regular-400.woff	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-regular-400.woff	(from http://ggprem.com/template/assets/styles/css/fontawesome.min.css)
13:53:16	617/617	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jun%202019%2010:53:17%20GMT	http://ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-regular-400.woff	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-regular-400.woff	(from http://ggprem.com/template/assets/styles/css/fontawesome.min.css)
13:53:16	617/617	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jun%202019%2010:53:18%20GMT	https://ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-regular-400.woff	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-regular-400.woff	(from http://ggprem.com/template/assets/styles/css/fontawesome.min.css)
13:53:17	617/617	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jun%202019%2010:53:18%20GMT	http://ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-regular-400.ttf	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-regular-400.ttf	(from http://ggprem.com/template/assets/styles/css/fontawesome.min.css)
13:53:17	617/617	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jun%202019%2010:53:18%20GMT	https://ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-regular-400.ttf	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-regular-400.ttf	(from http://ggprem.com/template/assets/styles/css/fontawesome.min.css)
13:53:17	617/617	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jun%202019%2010:53:19%20GMT	http://ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-regular-400.svg	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-regular-400.svg	(from http://ggprem.com/template/assets/styles/css/fontawesome.min.css)
13:53:18	617/617	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jun%202019%2010:53:19%20GMT	https://ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-regular-400.svg	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-regular-400.svg	(from http://ggprem.com/template/assets/styles/css/fontawesome.min.css)
13:53:18	617/617	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jun%202019%2010:53:19%20GMT	http://ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-solid-900.eot	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-solid-900.eot	(from http://ggprem.com/template/assets/styles/css/fontawesome.min.css)
13:53:18	617/617	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jun%202019%2010:53:20%20GMT	https://ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-solid-900.eot	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-solid-900.eot	(from http://ggprem.com/template/assets/styles/css/fontawesome.min.css)
13:53:18	617/617	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jun%202019%2010:53:20%20GMT	http://ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-solid-900.eot?	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-solid-900d41d.eot	(from http://ggprem.com/template/assets/styles/css/fontawesome.min.css)
13:53:19	617/617	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jun%202019%2010:53:20%20GMT	https://ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-solid-900.eot	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-solid-900.eot	(from http://ggprem.com/template/assets/styles/css/fontawesome.min.css)
